PRICE,ROOMS,BATHROOMS,SURFACE,CITY,DISTRICT,ASSET_TYPE
151900,2,2,49,Vicente López,Olivos,Departamento
95000,2,1,49,Vicente López,Olivos,Local comercial
259000,3,2,120,Vicente López,Olivos,Casa
200000,3,1,78,Palermo,Palermo Hollywood,Departamento
350000,3,1,127,Palermo,Palermo Hollywood,Departamento
270000,3,2,70,Palermo,Palermo Soho,Departamento
350000,3,1,127,Palermo,Palermo Soho,Departamento
250000,3,1,60,Palermo,Palermo Chico,Departamento
280000,3,3,213,Palermo,Palermo Soho,Departamento
420000,3,3,98,Vicente López,La Lucila,Departamento
190000,3,2,120,Vicente López,Florida,Departamento
440000,3,3,123,Vicente López,Olivos,Departamento
220000,3,1,62,Vicente López,Florida,Departamento
145000,3,1,65,Vicente López,Olivos,Departamento
155000,3,1,54,Vicente López,Florida,Departamento
245000,3,1,100,Vicente López,Olivos,Departamento
545000,3,2,103,Vicente López,Vicente López,Departamento
350000,4,3,98,Palermo,Palermo Soho,PH
185000,4,1,85,Vicente López,Olivos,PH
195000,4,1,146,Vicente López,La Lucila,PH
790000,4,3,126,Palermo,Palermo Chico,Departamento
240000,4,2,87,Palermo,Palermo Hollywood,Departamento
940000,4,3,184,Palermo,Palermo Chico,Departamento
590000,4,3,206,Vicente López,La Lucila,Departamento
290000,4,2,100,Vicente López,Olivos,Departamento
575000,4,2,134,Vicente López,Olivos,Departamento
760000,4,2,168,Vicente López,Olivos,Departamento
213000,4,2,87,Vicente López,Olivos,Departamento
348000,5,1,164,Vicente López,Florida,Casa
285000,5,2,135,Vicente López,Olivos,Casa
285000,5,2,135,Vicente López,Olivos,Casa
480000,5,2,240,Vicente López,Olivos,Casa
1550000,5,3,212,Palermo,Palermo Chico,Departamento
480000,5,2,170,Palermo,Palermo Viejo,Departamento
2300000,7,5,480,Palermo,Palermo Chico,Departamento
2600000,6,3,310,Palermo,Palermo Chico,Departamento
145000,2,1,44,Palermo,Palermo Soho,Departamento
590000,5,2,202,Palermo,Palermo Chico,Departamento
135000,2,1,60,Palermo,Palermo Viejo,Departamento
210000,3,1,68,Vicente López,Olivos,PH
142000,3,1,66,Vicente López,Munro,PH
265000,2,1,71,Vicente López,Olivos,Departamento
520000,4,3,125,Vicente López,La Lucila,Departamento
1290000,8,5,301,Palermo,Palermo Chico,Departamento
190000,1,1,45,Palermo,Palermo Hollywood,Departamento
110000,1,1,40,Palermo,Palermo Soho,Departamento
108000,1,1,40,Palermo,Palermo Soho,Departamento
165000,1,1,50,Palermo,Palermo Hollywood,Departamento
1100000,1,3,147,Palermo,Palermo Hollywood,Departamento
113000,1,1,35,Palermo,Palermo Soho,Departamento
299000,2,2,61,Palermo,Palermo Chico,Departamento
175000,2,1,61,Palermo,Palermo Hollywood,Departamento
250000,2,1,48,Palermo,Palermo Hollywood,Departamento
145000,2,1,53,Vicente López,Carapachay,PH
94000,2,1,61,Vicente López,Vicente López,Departamento
215000,2,1,69,Vicente López,Olivos,Departamento
250000,2,2,64,Vicente López,Olivos,Departamento
315000,3,1,74,Palermo,Palermo Hollywood,Departamento
634000,3,2,152,Palermo,Palermo Chico,Departamento
200000,3,1,84,Vicente López,Florida,PH
172000,3,1,49,Vicente López,Olivos,Departamento
459000,3,2,85,Vicente López,Vicente López,Departamento
285000,3,1,190,Vicente López,Olivos,Casa
270000,3,1,107,Vicente López,Olivos,PH
315000,3,3,140,Vicente López,Olivos,Departamento
365000,4,2,190,Palermo,Palermo Hollywood,PH
390000,4,3,110,Palermo,Palermo Soho,PH
1150000,4,3,287,Palermo,Palermo Chico,Departamento
115000,4,1,40,Vicente López,Florida,PH
450000,4,3,122,Vicente López,La Lucila,Casa
450000,4,3,122,Vicente López,La Lucila,Casa
895000,4,3,191,Vicente López,Vicente López,Departamento
2350000,4,5,400,Vicente López,Vicente López,Departamento
1060000,5,3,270,Palermo,Palermo Chico,Departamento
198900,5,2,160,Vicente López,Carapachay,Casa
286000,5,1,123,Vicente López,Olivos,Casa
199900,5,2,116,Vicente López,Carapachay,Casa
280000,5,3,200,Vicente López,Munro,Casa
220000,3,2,163,Vicente López,Olivos,PH
110000,2,1,101,Vicente López,Villa Martelli,PH
205000,3,1,120,Vicente López,Florida,PH
205000,3,1,120,Vicente López,Florida,PH
99900,2,1,40,Palermo,Palermo Soho,Casa
179900,1,1,50,Palermo,Palermo Hollywood,Departamento
620000,3,2,127,Vicente López,La Lucila,Departamento
50000,1,1,21,Vicente López,Vicente López,Departamento
260000,3,2,77,Vicente López,Florida,Departamento
115000,1,1,35,Vicente López,Olivos,Departamento
265000,3,2,73,Vicente López,Olivos,Departamento
140000,3,1,100,Vicente López,Florida,Departamento
149000,1,1,42,Vicente López,Olivos,Departamento
1280000,6,2,205,Palermo,Palermo Chico,Departamento
1080000,6,3,542,Vicente López,Vicente López,Casa
420000,4,1,310,Vicente López,Olivos,Casa
1280000,6,2,205,Palermo,Palermo Chico,Departamento
329000,4,1,96,Palermo,Palermo Viejo,Departamento
845000,4,4,166,Vicente López,Olivos,Departamento
460000,4,2,146,Vicente López,Olivos,Departamento
115000,2,1,36,Vicente López,Olivos,Departamento
150000,2,1,42,Vicente López,Vicente López,Departamento
360000,4,2,151,Vicente López,Olivos,Departamento
145000,1,1,33,Palermo,Palermo Chico,Departamento
210000,2,2,45,Palermo,Palermo Hollywood,Departamento
540000,3,2,80,Palermo,Palermo Hollywood,Departamento
273000,3,1,69,Palermo,Palermo Hollywood,Departamento
280000,4,1,110,Palermo,Palermo Soho,PH
73000,1,1,30,Vicente López,Munro,Departamento
82000,1,1,35,Vicente López,Munro,Departamento
70000,1,1,25,Vicente López,Munro,Departamento
60000,1,1,22,Vicente López,Munro,Departamento
152000,2,1,48,Vicente López,Olivos,Departamento
82000,2,1,54,Vicente López,Munro,Departamento
209900,2,2,66,Vicente López,Olivos,Departamento
320000,2,2,74,Vicente López,Olivos,Departamento
250000,3,1,140,Vicente López,La Lucila,Departamento
249000,3,1,140,Vicente López,La Lucila,Casa
249000,3,1,82,Vicente López,Olivos,Departamento
249000,3,1,140,Vicente López,La Lucila,PH
250000,3,1,140,Vicente López,La Lucila,Casa
690000,3,2,126,Vicente López,Olivos,Departamento
249000,3,1,140,Vicente López,La Lucila,Departamento
269000,3,1,157,Vicente López,La Lucila,PH
154950,3,1,55,Vicente López,Olivos,Departamento
249000,3,1,82,Vicente López,Olivos,PH
260000,3,2,85,Vicente López,La Lucila,Departamento
250000,3,1,134,Vicente López,La Lucila,PH
290000,3,2,81,Vicente López,Olivos,Departamento
134900,4,2,108,Vicente López,Florida,Casa
269000,4,2,160,Vicente López,La Lucila,Departamento
275000,4,2,130,Vicente López,Olivos,Casa
990000,4,4,180,Vicente López,Olivos,Departamento
269000,4,2,160,Vicente López,La Lucila,PH
198000,4,2,92,Vicente López,Vicente López,Departamento
269000,4,2,160,Vicente López,La Lucila,Casa
680000,5,4,360,Vicente López,La Lucila,Casa
260000,5,3,137,Vicente López,Florida,PH
340000,5,2,250,Vicente López,Munro,Casa
175000,2,2,50,Palermo,Palermo Chico,PH
139000,1,1,62,Vicente López,Florida,Casa
229000,2,1,144,Vicente López,Florida,Casa
182000,2,1,54,Palermo,Palermo Soho,Departamento
305000,2,2,100,Palermo,Palermo Viejo,Departamento
230000,1,2,80,Palermo,Palermo Viejo,Departamento
159000,3,1,55,Vicente López,Vicente López,Departamento
295000,3,1,73,Vicente López,La Lucila,Departamento
890000,4,3,180,Vicente López,Olivos,Departamento
470000,2,1,72,Palermo,Palermo Chico,Oficina
98500,1,1,26,Palermo,Palermo Hollywood,Departamento
110000,2,1,40,Vicente López,Florida,Departamento
195000,2,1,45,Vicente López,Olivos,Departamento
181500,2,1,49,Vicente López,Olivos,Departamento
530000,2,2,90,Vicente López,Vicente López,Departamento
175000,2,1,50,Vicente López,Vicente López,Departamento
184500,2,1,49,Vicente López,Olivos,Departamento
240000,2,1,52,Vicente López,Olivos,Departamento
195000,3,1,84,Palermo,Palermo Soho,Departamento
575000,3,2,78,Palermo,Palermo Hollywood,Departamento
205000,3,1,84,Palermo,Palermo Soho,Departamento
285000,3,2,83,Palermo,Palermo Chico,Departamento
247000,3,2,77,Palermo,Palermo Hollywood,Departamento
125000,3,1,68,Vicente López,Olivos,Departamento
206500,3,2,55,Vicente López,Olivos,Departamento
195000,3,2,55,Vicente López,Olivos,Departamento
203000,3,2,55,Vicente López,Olivos,Departamento
203000,3,2,55,Vicente López,Olivos,Departamento
365000,5,2,224,Vicente López,Florida,PH
365000,5,2,224,Vicente López,Florida,Casa
280000,4,2,180,Vicente López,Munro,Casa
225000,6,2,342,Vicente López,Florida Oeste,Casa
980000,5,3,184,Palermo,Palermo Chico,Departamento
120000,1,1,40,Palermo,Palermo Hollywood,Departamento
145000,1,1,43,Palermo,Palermo Soho,Departamento
124000,1,1,40,Palermo,Palermo Hollywood,Departamento
119000,1,1,33,Palermo,Palermo Soho,Departamento
100000,1,1,40,Palermo,Palermo Soho,Departamento
128000,1,1,40,Palermo,Palermo Hollywood,Departamento
95000,1,1,40,Palermo,Palermo Soho,Departamento
147000,1,1,54,Vicente López,Florida,Departamento
175000,2,1,59,Palermo,Palermo Hollywood,PH
320000,2,3,211,Vicente López,Vicente López,Casa
198400,2,2,62,Palermo,Palermo Hollywood,Departamento
186000,2,1,62,Palermo,Palermo Hollywood,Departamento
440000,2,2,81,Palermo,Palermo Chico,Departamento
192200,2,1,62,Palermo,Palermo Hollywood,Departamento
165000,2,1,57,Palermo,Palermo Hollywood,Departamento
271000,2,1,53,Vicente López,Olivos,Departamento
245000,2,2,68,Vicente López,La Lucila,Departamento
350000,2,1,70,Vicente López,Olivos,Departamento
240000,2,2,68,Vicente López,La Lucila,Departamento
290000,2,2,74,Vicente López,Vicente López,Departamento
320000,2,1,62,Vicente López,Olivos,Departamento
257000,2,1,85,Vicente López,Florida,Departamento
250000,2,1,56,Vicente López,Olivos,Departamento
268000,3,2,90,Palermo,Palermo Soho,PH
220000,3,1,185,Vicente López,Florida,PH
205000,3,1,91,Vicente López,Olivos,PH
205000,3,2,75,Palermo,Palermo Soho,Departamento
400000,3,2,71,Palermo,Palermo Hollywood,Departamento
580000,3,2,80,Palermo,Palermo Hollywood,Departamento
500000,3,1,65,Palermo,Palermo Chico,Departamento
170000,3,1,65,Palermo,Palermo Soho,Departamento
435000,3,4,92,Vicente López,Vicente López,Departamento
757000,3,2,175,Vicente López,Olivos,Departamento
825000,3,2,192,Vicente López,Olivos,Departamento
360000,3,2,104,Vicente López,La Lucila,Departamento
360000,3,1,61,Vicente López,Vicente López,Departamento
395000,4,3,142,Palermo,Palermo Soho,PH
649000,4,2,250,Palermo,Palermo Soho,Departamento
252000,4,2,100,Palermo,Palermo Hollywood,Departamento
395000,4,3,168,Palermo,Palermo Soho,Departamento
875000,4,2,200,Palermo,Palermo Soho,Departamento
425000,4,2,152,Vicente López,Florida,Departamento
1290000,5,3,228,Palermo,Palermo Chico,Departamento
269900,6,2,178,Vicente López,Villa Martelli,Casa
114000,1,1,40,Palermo,Palermo Soho,Departamento
165000,2,1,48,Palermo,Palermo Soho,Departamento
105100,2,1,33,Palermo,Palermo Soho,Departamento
147000,2,1,52,Palermo,Palermo Soho,Departamento
135000,3,1,59,Palermo,Palermo Soho,Departamento
210000,3,1,67,Palermo,Palermo Hollywood,Departamento
229000,3,2,83,Vicente López,Florida,Departamento
259000,4,1,188,Vicente López,Olivos,Casa
330000,4,3,103,Vicente López,Olivos,Departamento
429000,5,2,150,Palermo,Palermo Hollywood,PH
493000,5,2,134,Palermo,Palermo Chico,Departamento
610000,4,4,170,Palermo,Palermo Soho,Casa
589000,6,2,380,Vicente López,Florida,Casa
648000,8,4,345,Vicente López,Florida,Casa
660000,9,6,650,Vicente López,Florida,Casa
275000,2,1,52,Palermo,Palermo Chico,Departamento
152000,2,1,65,Palermo,Palermo Hollywood,Departamento
117000,1,1,47,Palermo,Palermo Hollywood,Departamento
104000,2,1,47,Palermo,Palermo Soho,Departamento
172000,3,1,77,Palermo,Palermo Soho,Departamento
125000,2,1,58,Vicente López,Florida,Departamento
230000,2,1,61,Vicente López,Olivos,Departamento
250000,4,3,97,Vicente López,Olivos,Departamento
950000,4,4,167,Vicente López,Vicente López,Departamento
210000,2,2,53,Palermo,Palermo Soho,Departamento
145000,1,1,41,Vicente López,Vicente López,Departamento
188000,1,1,54,Vicente López,Olivos,Departamento
200000,1,1,54,Vicente López,Olivos,Departamento
185000,1,1,54,Vicente López,Olivos,Departamento
349000,3,2,113,Vicente López,Olivos,Departamento
373000,3,2,113,Vicente López,Olivos,Departamento
169000,3,1,90,Vicente López,Olivos,Departamento
348000,4,2,86,Palermo,Palermo Chico,Departamento
660000,4,2,103,Palermo,Palermo Hollywood,Departamento
387500,4,2,127,Vicente López,Vicente López,Departamento
345000,5,1,260,Vicente López,Olivos,Casa
170000,1,1,167,Vicente López,Villa Martelli,PH
107000,1,1,40,Palermo,Palermo Soho,Departamento
89000,2,1,30,Vicente López,Olivos,PH
155000,2,1,44,Vicente López,Olivos,PH
205000,2,2,140,Vicente López,Olivos,Casa
235000,2,1,53,Vicente López,Olivos,Departamento
189000,2,1,48,Vicente López,Olivos,Departamento
330000,2,2,92,Vicente López,Vicente López,Departamento
89500,2,1,30,Vicente López,Olivos,Departamento
210000,2,1,45,Vicente López,Vicente López,Departamento
249000,2,1,86,Vicente López,Florida,Departamento
750000,3,1,126,Palermo,Palermo Chico,Departamento
450000,3,2,90,Palermo,Palermo Soho,Departamento
271800,3,1,69,Palermo,Palermo Hollywood,Departamento
245000,3,1,69,Palermo,Palermo Soho,Departamento
147000,3,1,60,Vicente López,Florida,Departamento
393000,3,2,113,Vicente López,Olivos,Departamento
398000,3,2,107,Vicente López,Olivos,Departamento
425000,4,3,170,Vicente López,Florida,Casa
158000,4,1,100,Vicente López,Carapachay,Casa
249000,4,1,148,Vicente López,Florida,Casa
820000,4,4,147,Palermo,Palermo Chico,Departamento
220000,4,1,99,Palermo,Palermo Viejo,Departamento
585000,4,2,130,Vicente López,Olivos,Departamento
550000,5,2,248,Palermo,Palermo Hollywood,PH
279000,5,1,90,Vicente López,Florida,Casa
329000,5,1,140,Vicente López,Olivos,Casa
3089000,6,4,580,Palermo,Palermo Chico,Casa
275000,3,2,100,Vicente López,Florida,PH
280000,3,2,200,Vicente López,Olivos,Casa
340000,3,1,178,Vicente López,Olivos,Casa
378000,5,1,162,Vicente López,Florida,Casa
110000,1,1,40,Palermo,Palermo Soho,Departamento
220000,1,2,67,Palermo,Palermo Hollywood,Departamento
138000,1,1,40,Palermo,Palermo Hollywood,Departamento
550000,4,1,178,Vicente López,Olivos,Departamento
530000,4,4,177,Vicente López,La Lucila,Departamento
147000,2,1,51,Vicente López,Vicente López,Departamento
240000,3,1,100,Vicente López,Florida,Departamento
158000,3,1,66,Vicente López,Villa Martelli,Local comercial
122000,1,1,37,Palermo,Palermo Viejo,Departamento
123000,2,1,40,Vicente López,Vicente López,Departamento
96000,1,1,28,Vicente López,Olivos,Departamento
185000,2,1,47,Vicente López,Olivos,Departamento
379000,4,3,148,Vicente López,Vicente López,Departamento
119000,1,1,35,Palermo,Palermo Hollywood,Departamento
149000,3,1,55,Vicente López,Vicente López,Departamento
445000,4,2,161,Vicente López,Olivos,Departamento
1200000,4,4,330,Vicente López,La Lucila,Departamento
89000,1,1,36,Vicente López,Florida,Departamento
235000,3,1,87,Vicente López,Olivos,Departamento
110000,1,1,42,Palermo,Palermo Viejo,Departamento
124000,2,1,50,Palermo,Palermo Viejo,Departamento
148000,3,1,60,Palermo,Palermo Viejo,Departamento
185000,3,1,65,Vicente López,Olivos,Departamento
155000,4,1,126,Vicente López,Carapachay,Casa
568750,4,3,171,Palermo,Palermo Soho,Departamento
560000,4,3,171,Palermo,Palermo Soho,Departamento
532500,4,3,160,Palermo,Palermo Soho,Departamento
568750,4,3,171,Palermo,Palermo Soho,Departamento
603750,4,3,171,Palermo,Palermo Soho,Departamento
577500,4,3,171,Palermo,Palermo Soho,Departamento
510000,5,3,250,Palermo,Palermo Viejo,PH
458000,5,4,225,Vicente López,Florida,Casa
640000,8,3,275,Vicente López,Florida,Casa
269000,3,1,107,Vicente López,La Lucila,Casa
250000,3,1,122,Vicente López,La Lucila,Casa
118000,5,1,160,Vicente López,Munro,Casa
230000,2,2,96,Palermo,Palermo Hollywood,Departamento
99000,2,1,39,Palermo,Palermo Viejo,Departamento
465000,4,2,100,Palermo,Palermo Soho,Departamento
1490000,5,4,276,Palermo,Palermo Viejo,Departamento
149800,3,2,77,Vicente López,Vicente López,Departamento
175000,4,1,88,Vicente López,La Lucila,Departamento
275000,4,1,87,Vicente López,Olivos,Departamento
210000,3,1,70,Vicente López,Florida,Departamento
360000,5,2,125,Vicente López,Olivos,Departamento
175000,2,1,82,Vicente López,Florida,PH
234000,2,1,63,Palermo,Palermo Soho,Departamento
200000,2,1,66,Palermo,Palermo Hollywood,Departamento
188000,1,1,54,Vicente López,Olivos,Departamento
105000,2,1,35,Vicente López,Florida,Departamento
200000,1,1,54,Vicente López,Olivos,Departamento
125000,2,1,45,Vicente López,Vicente López,Departamento
185000,1,1,54,Vicente López,Olivos,Departamento
200000,1,1,54,Vicente López,Olivos,Departamento
185000,2,1,59,Vicente López,Olivos,Departamento
200000,1,1,54,Vicente López,Olivos,Departamento
149000,3,1,114,Vicente López,Villa Martelli,PH
575000,3,2,78,Palermo,Palermo Hollywood,Departamento
230000,3,2,94,Vicente López,Florida,Departamento
393000,3,2,113,Vicente López,Olivos,Departamento
383000,3,2,113,Vicente López,Olivos,Departamento
240000,4,1,180,Vicente López,Florida,PH
358000,3,2,120,Palermo,Palermo Chico,Departamento
440000,5,3,439,Vicente López,Olivos,Casa
85000,2,1,29,Vicente López,Olivos,PH
850000,5,2,450,Vicente López,La Lucila,Casa
260000,4,2,115,Vicente López,La Lucila,Oficina
108000,1,1,35,Palermo,Palermo Soho,Departamento
335000,4,3,102,Palermo,Palermo Soho,Departamento
130000,2,1,40,Palermo,Palermo Hollywood,Departamento
3400000,5,3,260,Palermo,Palermo Chico,Departamento
90000,1,1,28,Palermo,Palermo Soho,Departamento
190000,2,1,53,Palermo,Palermo Hollywood,Departamento
169000,3,1,95,Vicente López,Munro,PH
139000,3,1,48,Palermo,Palermo Soho,Departamento
295000,3,2,115,Palermo,Palermo Chico,Departamento
184800,3,2,66,Palermo,Palermo Soho,Departamento
348000,4,2,173,Vicente López,Olivos,PH
779999,4,4,299,Palermo,Palermo Viejo,Departamento
575000,4,4,177,Palermo,Palermo Chico,Departamento
3450000,4,3,250,Palermo,Palermo Chico,Departamento
648800,4,3,140,Vicente López,Olivos,Departamento
543900,4,3,140,Vicente López,Olivos,Departamento
585200,4,3,140,Vicente López,Olivos,Departamento
662200,4,3,140,Vicente López,Olivos,Departamento
677600,4,3,140,Vicente López,Olivos,Departamento
600600,4,3,140,Vicente López,Olivos,Departamento
115000,1,1,40,Palermo,Palermo Soho,Departamento
